N,bst size,bst maxHeight, bst aveHeight,log(size),sqrt(size),log(N),sqrt(N)
159,283,12,8.0,5.645446897643238,16.822603841260722,5.0689042022202315,12.609520212918492
160,282,12,8.0,5.641907070938114,16.792855623746664,5.075173815233827,12.649110640673518
161,281,12,8.0,5.638354669333745,16.76305461424021,5.081404364984463,12.68857754044952
162,272,12,8.0,5.605802066295998,16.492422502470642,5.087596335232384,12.727922061357855
163,281,12,8.0,5.638354669333745,16.76305461424021,5.093750200806762,12.767145334803704
164,281,12,8.0,5.638354669333745,16.76305461424021,5.099866427824199,12.806248474865697
165,281,12,8.0,5.638354669333745,16.76305461424021,5.10594547390058,12.84523257866513
166,295,12,8.0,5.68697535633982,17.175564037317667,5.111987788356544,12.884098726725126
167,299,12,8.0,5.700443573390687,17.291616465790582,5.117993812416755,12.922847983320086
168,318,12,8.0,5.762051382780177,17.832554500127006,5.123963979403259,12.96148139681572
169,320,12,8.0,5.768320995793772,17.88854381999832,5.1298987149230735,13.0
170,319,12,8.0,5.765191102784844,17.86057109949175,5.135798437050262,13.038404810405298
171,309,12,8.0,5.733341276897746,17.578395831246947,5.14166355650266,13.076696830622021
172,314,13,8.0,5.749392985908253,17.72004514666935,5.147494476813453,13.114877048604
173,301,13,8.0,5.707110264748875,17.349351572897472,5.153291594497779,13.152946437965905
174,301,13,8.0,5.707110264748875,17.349351572897472,5.159055299214529,13.19090595827292
175,296,13,8.0,5.69035945432406,17.204650534085253,5.1647859739235145,13.228756555322953
176,295,13,8.0,5.68697535633982,17.175564037317667,5.170483995038151,13.2664991614216
177,307,13,8.0,5.726847747587197,17.52141546793523,5.176149732573829,13.30413469565007
178,306,13,8.0,5.723585101952381,17.4928556845359,5.181783550292085,13.341664064126334
179,306,13,8.0,5.723585101952381,17.4928556845359,5.187385805840755,13.379088160259652
180,312,13,8.0,5.7430031878094825,17.663521732655695,5.19295685089021,13.416407864998739
181,311,13,8.0,5.739792912179234,17.635192088548397,5.198497031265826,13.45362404707371
182,300,13,8.0,5.703782474656201,17.320508075688775,5.204006687076795,13.490737563232042
183,299,14,8.0,5.700443573390687,17.291616465790582,5.209486152841421,13.527749258468683
184,289,14,8.0,5.666426688112432,17.0,5.214935757608986,13.564659966250536
185,289,14,8.0,5.666426688112432,17.0,5.220355825078324,13.601470508735444
186,303,13,8.0,5.713732805509369,17.406895185529212,5.225746673713202,13.638181696985855
187,302,12,8.0,5.71042701737487,17.378147196982766,5.231108616854587,13.674794331177344
188,301,12,8.0,5.707110264748875,17.349351572897472,5.236441962829949,13.711309200802088
189,312,12,8.0,5.7430031878094825,17.663521732655695,5.241747015059643,13.74772708486752
190,321,12,8.0,5.771441123130016,17.916472867168917,5.247024072160486,13.784048752090222
191,342,12,8.0,5.834810737062605,18.49324200890693,5.25227342804663,13.820274961085254
192,341,12,8.0,5.831882477283517,18.466185312619388,5.2574953720277815,13.856406460551018
193,341,12,8.0,5.831882477283517,18.466185312619388,5.262690188904886,13.892443989449804
194,346,12,8.0,5.846438775057725,18.601075237738275,5.267858159063328,13.92838827718412
195,350,12,8.0,5.857933154483459,18.708286933869708,5.272999558563747,13.96424004376894
196,350,12,8.0,5.857933154483459,18.708286933869708,5.278114659230517,14.0
197,350,12,8.0,5.857933154483459,18.708286933869708,5.2832037287379885,14.035668847618199
198,352,12,8.0,5.863631175598097,18.76166303929372,5.288267030694535,14.071247279470288
199,352,12,8.0,5.863631175598097,18.76166303929372,5.293304824724492,14.106735979665885
200,352,12,8.0,5.863631175598097,18.76166303929372,5.298317366548036,14.142135623730951
201,351,12,8.0,5.860786223465865,18.734993995195193,5.303304908059076,14.177446878757825
202,362,12,8.0,5.8916442118257715,19.026297590440446,5.308267697401205,14.212670403551895
203,352,12,8.0,5.863631175598097,18.76166303929372,5.313205979041787,14.247806848775006
204,352,12,8.0,5.863631175598097,18.76166303929372,5.318119993844216,14.2828568570857
205,352,12,8.0,5.863631175598097,18.76166303929372,5.3230099791384085,14.317821063276353
206,344,12,8.0,5.840641657373398,18.547236990991408,5.327876168789581,14.352700094407323
207,343,12,8.0,5.8377304471659395,18.520259177452136,5.332718793265369,14.38749456993816
208,342,12,8.0,5.834810737062605,18.49324200890693,5.337538079701318,14.422205101855956
209,349,12,8.0,5.855071922202427,18.681541692269406,5.342334251964811,14.45683229480096
210,351,12,8.0,5.860786223465865,18.734993995195193,5.3471075307174685,14.491376746189438
211,353,12,8.0,5.8664680569332965,18.788294228055936,5.351858133476067,14.52583904633395
212,352,12,8.0,5.863631175598097,18.76166303929372,5.356586274672012,14.560219778561036
213,351,12,8.0,5.860786223465865,18.734993995195193,5.3612921657094255,14.594519519326424
214,351,12,8.0,5.860786223465865,18.734993995195193,5.365976015021851,14.628738838327793
215,350,12,8.0,5.857933154483459,18.708286933869708,5.3706380281276624,14.66287829861518
216,349,13,8.0,5.855071922202427,18.681541692269406,5.375278407684165,14.696938456699069
217,359,13,8.0,5.883322388488279,18.947295321496416,5.37989735354046,14.730919862656235
218,359,13,8.0,5.883322388488279,18.947295321496416,5.384495062789089,14.7648230602334
219,350,13,8.0,5.857933154483459,18.708286933869708,5.389071729816501,14.798648586948742
220,349,12,8.0,5.855071922202427,18.681541692269406,5.393627546352362,14.832396974191326
221,362,12,8.0,5.8916442118257715,19.026297590440446,5.3981627015177525,14.866068747318506
222,366,12,8.0,5.902633333401366,19.131126469708992,5.402677381872279,14.89966442575134
223,388,12,8.0,5.961005339623274,19.697715603592208,5.407171771460119,14.933184523068078
224,388,12,8.0,5.961005339623274,19.697715603592208,5.4116460518550396,14.966629547095765
225,396,12,8.0,5.981414211254481,19.8997487421324,5.41610040220442,15.0
226,401,12,8.0,5.993961427306569,20.024984394500787,5.420534999272286,15.033296378372908
227,404,12,8.0,6.0014148779611505,20.09975124224178,5.424950017481403,15.066519173319364
228,404,12,8.0,6.0014148779611505,20.09975124224178,5.429345628954441,15.0996688705415
229,404,12,8.0,6.0014148779611505,20.09975124224178,5.43372200355424,15.132745950421556
230,392,12,8.0,5.971261839790462,19.79898987322333,5.438079308923196,15.165750888103101
231,392,12,8.0,5.971261839790462,19.79898987322333,5.442417710521793,15.198684153570664
232,387,12,8.0,5.958424693029782,19.672315572906,5.44673737166631,15.231546211727817
233,386,12,8.0,5.955837369464831,19.6468827043885,5.4510384535657,15.264337522473747
234,385,12,8.0,5.953243334287785,19.621416870348583,5.455321115357702,15.297058540778355
235,378,12,8.0,5.934894195619588,19.44222209522358,5.459585514144159,15.329709716755891
236,389,12,8.0,5.963579343618446,19.72308292331602,5.4638318050256105,15.362291495737216
237,389,12,8.0,5.963579343618446,19.72308292331602,5.4680601411351315,15.394804318340652
238,391,12,8.0,5.968707559985366,19.77371993328519,5.472270673671475,15.427248620541512
239,390,12,8.0,5.966146739123692,19.748417658131498,5.476463551931511,15.459624833740307
240,384,12,8.0,5.950642552587727,19.595917942265423,5.480638923341991,15.491933384829668
241,373,12,8.0,5.921578419643816,19.313207915827967,5.484796933490655,15.524174696260024
242,373,12,8.0,5.921578419643816,19.313207915827967,5.488937726156687,15.556349186104045
243,369,12,8.0,5.910796644040527,19.209372712298546,5.493061443340548,15.588457268119896
244,358,12,8.0,5.8805329864007,18.920887928424502,5.497168225293202,15.620499351813308
245,361,12,8.0,5.8888779583328805,19.0,5.501258210544727,15.652475842498529
246,360,12,8.0,5.886104031450156,18.973665961010276,5.5053315359323625,15.684387141358123
247,372,12,8.0,5.918893854273146,19.28730152198591,5.5093883366279774,15.716233645501712
248,368,12,8.0,5.908082938168931,19.183326093250876,5.5134287461649825,15.748015748023622
249,368,12,8.0,5.908082938168931,19.183326093250876,5.517452896464707,15.7797338380595
250,357,12,8.0,5.877735781779639,18.894443627691185,5.521460917862246,15.811388300841896
251,356,12,8.0,5.87493073085203,18.867962264113206,5.5254529391317835,15.84297951775486
252,355,12,8.0,5.872117789475416,18.841443681416774,5.529429087511423,15.874507866387544
253,355,12,8.0,5.872117789475416,18.841443681416774,5.53338948872752,15.905973720586866
254,358,12,8.0,5.8805329864007,18.920887928424502,5.537334267018537,15.937377450509228
255,358,12,8.0,5.8805329864007,18.920887928424502,5.541263545158426,15.968719422671311
256,358,12,8.0,5.8805329864007,18.920887928424502,5.545177444479562,16.0
257,358,12,8.0,5.8805329864007,18.920887928424502,5.54907608489522,16.0312195418814
258,358,12,8.0,5.8805329864007,18.920887928424502,5.552959584921617,16.06237840420901
259,350,12,8.0,5.857933154483459,18.708286933869708,5.556828061699537,16.09347693943108
260,350,12,8.0,5.857933154483459,18.708286933869708,5.560681631015528,16.1245154965971
261,347,12,8.0,5.849324779946859,18.627936010197157,5.564520407322694,16.15549442140351
262,347,12,8.0,5.849324779946859,18.627936010197157,5.568344503761097,16.186414056238647
263,343,12,8.0,5.8377304471659395,18.520259177452136,5.572154032177765,16.217274740226856
264,331,12,8.0,5.802118375377063,18.193405398660254,5.575949103146316,16.24807680927192
265,342,12,8.0,5.834810737062605,18.49324200890693,5.579729825986222,16.278820596099706
266,353,12,8.0,5.8664680569332965,18.788294228055936,5.583496308781699,16.30950643030009
267,364,12,8.0,5.8971538676367405,19.078784028338912,5.58724865840025,16.34013463836819
268,354,12,8.0,5.869296913133774,18.81488772222678,5.5909869805108565,16.3707055437449
269,376,12,8.0,5.929589143389895,19.390719429665317,5.594711379601839,16.401219466856727
270,372,12,8.0,5.918893854273146,19.28730152198591,5.598421958998375,16.431676725154983
271,372,12,8.0,5.918893854273146,19.28730152198591,5.602118820879701,16.46207763315433
272,368,12,8.0,5.908082938168931,19.183326093250876,5.605802066295998,16.492422502470642
273,367,12,8.0,5.905361848054571,19.157244060668017,5.60947179518496,16.522711641858304
274,358,12,8.0,5.8805329864007,18.920887928424502,5.6131281063880705,16.55294535724685
275,367,12,8.0,5.905361848054571,19.157244060668017,5.616771097666572,16.583123951777
276,366,12,8.0,5.902633333401366,19.131126469708992,5.62040086571715,16.61324772583615
277,355,12,8.0,5.872117789475416,18.841443681416774,5.6240175061873385,16.64331697709324
278,351,13,8.0,5.860786223465865,18.734993995195193,5.627621113690637,16.673332000533065
279,341,13,8.0,5.831882477283517,18.466185312619388,5.631211781821365,16.703293088490067
280,333,13,8.0,5.808142489980444,18.24828759089466,5.634789603169249,16.73320053068151
281,325,13,8.0,5.783825182329737,18.027756377319946,5.638354669333745,16.76305461424021
282,314,13,8.0,5.749392985908253,17.72004514666935,5.641907070938114,16.792855623746664
283,307,13,8.0,5.726847747587197,17.52141546793523,5.645446897643238,16.822603841260722
284,307,13,8.0,5.726847747587197,17.52141546793523,5.648974238161206,16.852299546352718
285,321,12,8.0,5.771441123130016,17.916472867168917,5.652489180268651,16.881943016134134
286,320,12,8.0,5.768320995793772,17.88854381999832,5.655991810819852,16.911534525287763
287,313,12,8.0,5.746203190540153,17.69180601295413,5.659482215759621,16.941074346097416
288,304,12,8.0,5.717027701406222,17.435595774162696,5.662960480135946,16.97056274847714
289,293,12,8.0,5.680172609017068,17.11724276862369,5.666426688112432,17.0
290,292,12,8.0,5.676753802268282,17.08800749063506,5.66988092298052,17.029386365926403
291,291,12,8.0,5.673323267171493,17.05872210923198,5.673323267171493,17.05872210923198
292,303,12,8.0,5.713732805509369,17.406895185529212,5.676753802268282,17.08800749063506
293,314,12,8.0,5.749392985908253,17.72004514666935,5.680172609017068,17.11724276862369
294,304,12,8.0,5.717027701406222,17.435595774162696,5.683579767338681,17.146428199482248
295,304,12,8.0,5.717027701406222,17.435595774162696,5.68697535633982,17.175564037317667
296,304,12,8.0,5.717027701406222,17.435595774162696,5.69035945432406,17.204650534085253
297,298,13,8.0,5.697093486505405,17.26267650163207,5.6937321388027,17.233687939614086
298,300,13,8.0,5.703782474656201,17.320508075688775,5.697093486505405,17.26267650163207
299,300,13,8.0,5.703782474656201,17.320508075688775,5.700443573390687,17.291616465790582
300,300,13,8.0,5.703782474656201,17.320508075688775,5.703782474656201,17.320508075688775
301,300,13,8.0,5.703782474656201,17.320508075688775,5.707110264748875,17.349351572897472
302,305,13,8.0,5.720311776607412,17.46424919657298,5.71042701737487,17.378147196982766
303,304,13,8.0,5.717027701406222,17.435595774162696,5.713732805509369,17.406895185529212
304,303,13,8.0,5.713732805509369,17.406895185529212,5.717027701406222,17.435595774162696
305,308,13,8.0,5.730099782973574,17.549928774784245,5.720311776607412,17.46424919657298
306,307,13,8.0,5.726847747587197,17.52141546793523,5.723585101952381,17.4928556845359
307,306,13,8.0,5.723585101952381,17.4928556845359,5.726847747587197,17.52141546793523
308,305,13,8.0,5.720311776607412,17.46424919657298,5.730099782973574,17.549928774784245
309,304,13,8.0,5.717027701406222,17.435595774162696,5.733341276897746,17.578395831246947
310,306,13,8.0,5.723585101952381,17.4928556845359,5.736572297479192,17.60681686165901
311,310,13,8.0,5.736572297479192,17.60681686165901,5.739792912179234,17.635192088548397
312,310,13,8.0,5.736572297479192,17.60681686165901,5.7430031878094825,17.663521732655695
313,309,13,8.0,5.733341276897746,17.578395831246947,5.746203190540153,17.69180601295413
314,312,13,8.0,5.7430031878094825,17.663521732655695,5.749392985908253,17.72004514666935
315,311,13,8.0,5.739792912179234,17.635192088548397,5.752572638825633,17.74823934929885
316,311,13,8.0,5.739792912179234,17.635192088548397,5.755742213586912,17.776388834631177
317,311,13,8.0,5.739792912179234,17.635192088548397,5.75890177387728,17.804493814764857
318,303,13,8.0,5.713732805509369,17.406895185529212,5.762051382780177,17.832554500127006
319,303,13,8.0,5.713732805509369,17.406895185529212,5.765191102784844,17.86057109949175
320,324,13,8.0,5.780743515792329,18.0,5.768320995793772,17.88854381999832
321,324,13,8.0,5.780743515792329,18.0,5.771441123130016,17.916472867168917
322,333,13,8.0,5.808142489980444,18.24828759089466,5.7745515455444085,17.944358444926362
323,332,13,8.0,5.805134968916488,18.2208671582886,5.777652323222656,17.97220075561143
324,327,13,8.0,5.7899601708972535,18.083141320025124,5.780743515792329,18.0
325,327,13,8.0,5.7899601708972535,18.083141320025124,5.783825182329737,18.027756377319946
326,326,13,8.0,5.786897381366708,18.05547008526779,5.786897381366708,18.05547008526779
327,326,13,8.0,5.786897381366708,18.05547008526779,5.7899601708972535,18.083141320025124
328,325,13,8.0,5.783825182329737,18.027756377319946,5.793013608384144,18.110770276274835
329,324,13,8.0,5.780743515792329,18.0,5.796057750765372,18.138357147217054
330,324,13,8.0,5.780743515792329,18.0,5.799092654460526,18.16590212458495
331,333,13,8.0,5.808142489980444,18.24828759089466,5.802118375377063,18.193405398660254
332,328,13,8.0,5.793013608384144,18.110770276274835,5.805134968916488,18.2208671582886
333,322,13,8.0,5.7745515455444085,17.944358444926362,5.808142489980444,18.24828759089466
334,322,13,8.0,5.7745515455444085,17.944358444926362,5.811140992976701,18.275666882497067
335,312,13,8.0,5.7430031878094825,17.663521732655695,5.814130531825066,18.303005217723125
336,312,13,8.0,5.7430031878094825,17.663521732655695,5.817111159963204,18.33030277982336
337,304,13,8.0,5.717027701406222,17.435595774162696,5.820082930352362,18.35755975068582
338,304,13,8.0,5.717027701406222,17.435595774162696,5.823045895483019,18.384776310850235
339,304,13,8.0,5.717027701406222,17.435595774162696,5.82600010738045,18.411952639521967
340,312,13,8.0,5.7430031878094825,17.663521732655695,5.8289456176102075,18.439088914585774
341,311,13,8.0,5.739792912179234,17.635192088548397,5.831882477283517,18.466185312619388
342,318,13,8.0,5.762051382780177,17.832554500127006,5.834810737062605,18.49324200890693
343,326,13,8.0,5.786897381366708,18.05547008526779,5.8377304471659395,18.520259177452136
344,323,13,8.0,5.777652323222656,17.97220075561143,5.840641657373398,18.547236990991408
345,333,13,8.0,5.808142489980444,18.24828759089466,5.84354441703136,18.57417562100671
346,325,13,8.0,5.783825182329737,18.027756377319946,5.846438775057725,18.601075237738275
347,325,13,8.0,5.783825182329737,18.027756377319946,5.849324779946859,18.627936010197157
348,325,13,8.0,5.783825182329737,18.027756377319946,5.8522024797744745,18.65475810617763
349,315,13,8.0,5.752572638825633,17.74823934929885,5.855071922202427,18.681541692269406
350,314,13,8.0,5.749392985908253,17.72004514666935,5.857933154483459,18.708286933869708
351,314,13,8.0,5.749392985908253,17.72004514666935,5.860786223465865,18.734993995195193
352,314,13,8.0,5.749392985908253,17.72004514666935,5.863631175598097,18.76166303929372
353,310,13,8.0,5.736572297479192,17.60681686165901,5.8664680569332965,18.788294228055936
354,303,13,8.0,5.713732805509369,17.406895185529212,5.869296913133774,18.81488772222678
355,302,13,8.0,5.71042701737487,17.378147196982766,5.872117789475416,18.841443681416774
356,301,13,8.0,5.707110264748875,17.349351572897472,5.87493073085203,18.867962264113206
357,301,13,8.0,5.707110264748875,17.349351572897472,5.877735781779639,18.894443627691185
358,304,13,8.0,5.717027701406222,17.435595774162696,5.8805329864007,18.920887928424502
359,304,13,8.0,5.717027701406222,17.435595774162696,5.883322388488279,18.947295321496416
360,304,13,8.0,5.717027701406222,17.435595774162696,5.886104031450156,18.973665961010276
361,303,13,8.0,5.713732805509369,17.406895185529212,5.8888779583328805,19.0
362,312,13,8.0,5.7430031878094825,17.663521732655695,5.8916442118257715,19.026297590440446
363,312,13,8.0,5.7430031878094825,17.663521732655695,5.8944028342648505,19.05255888325765
364,311,13,8.0,5.739792912179234,17.635192088548397,5.8971538676367405,19.078784028338912
365,310,13,8.0,5.736572297479192,17.60681686165901,5.8998973535824915,19.1049731745428
366,310,13,8.0,5.736572297479192,17.60681686165901,5.902633333401366,19.131126469708992
367,309,13,8.0,5.733341276897746,17.578395831246947,5.905361848054571,19.157244060668017
368,317,13,8.0,5.75890177387728,17.804493814764857,5.908082938168931,19.183326093250876
369,326,13,8.0,5.786897381366708,18.05547008526779,5.910796644040527,19.209372712298546
370,326,13,8.0,5.786897381366708,18.05547008526779,5.91350300563827,19.235384061671343
371,317,13,8.0,5.75890177387728,17.804493814764857,5.916202062607435,19.261360284258224
372,309,13,8.0,5.733341276897746,17.578395831246947,5.918893854273146,19.28730152198591
373,307,13,8.0,5.726847747587197,17.52141546793523,5.921578419643816,19.313207915827967
374,312,13,8.0,5.7430031878094825,17.663521732655695,5.924255797414532,19.339079605813716
375,325,13,8.0,5.783825182329737,18.027756377319946,5.926926025970411,19.364916731037084
376,319,13,8.0,5.765191102784844,17.86057109949175,5.929589143389895,19.390719429665317
377,319,13,8.0,5.765191102784844,17.86057109949175,5.932245187448011,19.4164878389476
378,312,13,8.0,5.7430031878094825,17.663521732655695,5.934894195619588,19.44222209522358
379,311,13,8.0,5.739792912179234,17.635192088548397,5.937536205082426,19.467922333931785
380,310,13,8.0,5.736572297479192,17.60681686165901,5.940171252720432,19.493588689617926
381,309,13,8.0,5.733341276897746,17.578395831246947,5.942799375126701,19.519221295943137
382,308,13,8.0,5.730099782973574,17.549928774784245,5.945420608606575,19.544820285692065
383,308,13,8.0,5.730099782973574,17.549928774784245,5.948034989180646,19.570385790780925
384,318,13,8.0,5.762051382780177,17.832554500127006,5.950642552587727,19.595917942265423
385,317,13,8.0,5.75890177387728,17.804493814764857,5.953243334287785,19.621416870348583
386,326,13,8.0,5.786897381366708,18.05547008526779,5.955837369464831,19.6468827043885
387,332,13,8.0,5.805134968916488,18.2208671582886,5.958424693029782,19.672315572906
388,328,13,8.0,5.793013608384144,18.110770276274835,5.961005339623274,19.697715603592208
389,341,13,8.0,5.831882477283517,18.466185312619388,5.963579343618446,19.72308292331602
390,340,13,8.0,5.8289456176102075,18.439088914585774,5.966146739123692,19.748417658131498
391,336,13,8.0,5.817111159963204,18.33030277982336,5.968707559985366,19.77371993328519
392,335,13,8.0,5.814130531825066,18.303005217723125,5.971261839790462,19.79898987322333
393,334,13,8.0,5.811140992976701,18.275666882497067,5.973809611869261,19.82422760159901
394,333,13,8.0,5.808142489980444,18.24828759089466,5.976350909297934,19.849433241279208
395,325,13,8.0,5.783825182329737,18.027756377319946,5.978885764901122,19.87460691435179
396,324,13,8.0,5.780743515792329,18.0,5.981414211254481,19.8997487421324
397,314,13,8.0,5.749392985908253,17.72004514666935,5.983936280687191,19.924858845171276
398,325,13,8.0,5.783825182329737,18.027756377319946,5.986452005284438,19.949937343260004
399,332,13,8.0,5.805134968916488,18.2208671582886,5.988961416889864,19.974984355438178
400,322,13,8.0,5.7745515455444085,17.944358444926362,5.991464547107982,20.0
401,322,13,8.0,5.7745515455444085,17.944358444926362,5.993961427306569,20.024984394500787
402,331,12,8.0,5.802118375377063,18.193405398660254,5.996452088619021,20.049937655763422
403,324,12,8.0,5.780743515792329,18.0,5.998936561946683,20.074859899884732
404,339,12,8.0,5.82600010738045,18.411952639521967,6.0014148779611505,20.09975124224178
405,339,12,8.0,5.82600010738045,18.411952639521967,6.003887067106539,20.12461179749811
406,333,12,8.0,5.808142489980444,18.24828759089466,6.0063531596017325,20.149441679609886
407,332,12,8.0,5.805134968916488,18.2208671582886,6.008813185442595,20.174241001832016
408,332,12,8.0,5.805134968916488,18.2208671582886,6.0112671744041615,20.199009876724155
409,332,12,8.0,5.805134968916488,18.2208671582886,6.013715156042802,20.223748416156685
410,331,12,8.0,5.802118375377063,18.193405398660254,6.016157159698354,20.248456731316587
411,330,12,8.0,5.799092654460526,18.16590212458495,6.018593214496234,20.273134932713294
412,342,12,8.0,5.834810737062605,18.49324200890693,6.021023349349527,20.29778313018444
413,333,12,8.0,5.808142489980444,18.24828759089466,6.023447592961033,20.322401432901575
414,332,12,8.0,5.805134968916488,18.2208671582886,6.025865973825314,20.346989949375804
415,342,12,8.0,5.834810737062605,18.49324200890693,6.028278520230698,20.37154878746336
416,341,12,8.0,5.831882477283517,18.466185312619388,6.030685260261263,20.396078054371138
417,341,12,8.0,5.831882477283517,18.466185312619388,6.0330862217988015,20.42057785666214
418,333,12,8.0,5.808142489980444,18.24828759089466,6.035481432524756,20.445048300260872
419,333,12,8.0,5.808142489980444,18.24828759089466,6.037870919922137,20.46948949045872
420,332,12,8.0,5.805134968916488,18.2208671582886,6.040254711277414,20.493901531919196
421,331,12,8.0,5.802118375377063,18.193405398660254,6.042632833682381,20.518284528683193
422,330,12,8.0,5.799092654460526,18.16590212458495,6.045005314036012,20.54263858417414
423,338,12,8.0,5.823045895483019,18.384776310850235,6.0473721790462776,20.566963801203133
424,326,12,8.0,5.786897381366708,18.05547008526779,6.049733455231958,20.591260281974
425,325,12,8.0,5.783825182329737,18.027756377319946,6.052089168924417,20.615528128088304
426,314,12,8.0,5.749392985908253,17.72004514666935,6.054439346269371,20.639767440550294
427,314,12,8.0,5.749392985908253,17.72004514666935,6.056784013228625,20.663978319771825
428,313,12,8.0,5.746203190540153,17.69180601295413,6.059123195581797,20.688160865577203
429,312,12,8.0,5.7430031878094825,17.663521732655695,6.061456918928017,20.71231517720798
430,332,12,8.0,5.805134968916488,18.2208671582886,6.063785208687608,20.73644135332772
431,326,12,8.0,5.786897381366708,18.05547008526779,6.066108090103747,20.760539492026695
432,316,12,8.0,5.755742213586912,17.776388834631177,6.068425588244111,20.784609690826528
433,315,12,8.0,5.752572638825633,17.74823934929885,6.07073772800249,20.808652046684813
434,308,12,8.0,5.730099782973574,17.549928774784245,6.073044534100405,20.83266665599966
435,307,12,8.0,5.726847747587197,17.52141546793523,6.075346031088684,20.85665361461421
436,307,12,8.0,5.726847747587197,17.52141546793523,6.077642243349034,20.8806130178211
437,306,12,8.0,5.723585101952381,17.4928556845359,6.07993319509559,20.904544960366874
438,317,12,8.0,5.75890177387728,17.804493814764857,6.082218910376446,20.92844953645635
439,316,12,8.0,5.755742213586912,17.776388834631177,6.0844994130751715,20.952326839756964
440,342,12,8.0,5.834810737062605,18.49324200890693,6.0867747269123065,20.97617696340303
441,331,12,8.0,5.802118375377063,18.193405398660254,6.089044875446846,21.0
442,342,12,8.0,5.834810737062605,18.49324200890693,6.091309882077698,21.02379604162864
443,341,12,8.0,5.831882477283517,18.466185312619388,6.093569770045136,21.047565179849187
444,350,12,8.0,5.857933154483459,18.708286933869708,6.095824562432225,21.071307505705477
445,360,12,8.0,5.886104031450156,18.973665961010276,6.09807428216624,21.095023109728988
446,360,12,8.0,5.886104031450156,18.973665961010276,6.100318952020064,21.118712081942874
447,360,12,8.0,5.886104031450156,18.973665961010276,6.102558594613569,21.142374511865974
448,372,12,8.0,5.918893854273146,19.28730152198591,6.104793232414985,21.166010488516726
449,364,12,8.0,5.8971538676367405,19.078784028338912,6.1070228877422545,21.18962010041709
450,363,12,8.0,5.8944028342648505,19.05255888325765,6.1092475827643655,21.213203435596427
451,363,13,8.0,5.8944028342648505,19.05255888325765,6.111467339502679,21.236760581595302
452,363,13,8.0,5.8944028342648505,19.05255888325765,6.113682179832232,21.2602916254693
453,365,13,8.0,5.8998973535824915,19.1049731745428,6.115892125483034,21.283796653792763
454,364,12,8.0,5.8971538676367405,19.078784028338912,6.118097198041348,21.307275752662516
455,358,12,8.0,5.8805329864007,18.920887928424502,6.12029741895095,21.330729007701542
456,352,12,8.0,5.863631175598097,18.76166303929372,6.1224928095143865,21.354156504062622
457,352,12,8.0,5.863631175598097,18.76166303929372,6.124683390894205,21.37755832643195
458,362,12,8.0,5.8916442118257715,19.026297590440446,6.126869184114185,21.400934559032695
459,352,12,8.0,5.863631175598097,18.76166303929372,6.129050210060545,21.42428528562855
460,352,12,8.0,5.863631175598097,18.76166303929372,6.131226489483141,21.447610589527216
461,351,12,8.0,5.860786223465865,18.734993995195193,6.133398042996649,21.470910553583888
462,358,12,8.0,5.8805329864007,18.920887928424502,6.135564891081739,21.494185260204677
463,367,12,8.0,5.905361848054571,19.157244060668017,6.137727054086234,21.517434791350013
464,366,12,8.0,5.902633333401366,19.131126469708992,6.139884552226255,21.540659228538015
465,366,12,8.0,5.902633333401366,19.131126469708992,6.142037405587356,21.563858652847824
466,356,12,8.0,5.87493073085203,18.867962264113206,6.144185634125646,21.587033144922902
467,355,12,8.0,5.872117789475416,18.841443681416774,6.1463292576688975,21.61018278497431
468,358,12,8.0,5.8805329864007,18.920887928424502,6.148468295917647,21.633307652783937
469,357,12,8.0,5.877735781779639,18.894443627691185,6.150602768446279,21.656407827707714
470,359,12,8.0,5.883322388488279,18.947295321496416,6.152732694704104,21.6794833886788
471,359,13,8.0,5.883322388488279,18.947295321496416,6.154858094016418,21.702534414210707
472,358,12,8.0,5.8805329864007,18.920887928424502,6.156978985585555,21.72556098240043
473,381,12,8.0,5.942799375126701,19.519221295943137,6.159095388491933,21.748563170931547
474,380,12,8.0,5.940171252720432,19.493588689617926,6.161207321695077,21.77154105707724
475,380,12,8.0,5.940171252720432,19.493588689617926,6.163314804034641,21.79449471770337
476,373,12,8.0,5.921578419643816,19.313207915827967,6.16541785423142,21.817424229271428
477,369,12,8.0,5.910796644040527,19.209372712298546,6.1675164908883415,21.840329667841555
478,368,12,8.0,5.908082938168931,19.183326093250876,6.169610732491456,21.863211109075447
479,378,12,8.0,5.934894195619588,19.44222209522358,6.171700597410915,21.88606862823929
480,366,12,8.0,5.902633333401366,19.131126469708992,6.173786103901937,21.908902300206645
481,380,12,8.0,5.940171252720432,19.493588689617926,6.175867270105761,21.93171219946131
482,379,12,8.0,5.937536205082426,19.467922333931785,6.1779441140506,21.95449840010015
483,384,12,8.0,5.950642552587727,19.595917942265423,6.180016653652572,21.97726097583591
484,383,12,8.0,5.948034989180646,19.570385790780925,6.182084906716632,22.0
485,383,12,8.0,5.948034989180646,19.570385790780925,6.184148890937483,22.02271554554524
486,383,12,8.0,5.948034989180646,19.570385790780925,6.186208623900494,22.045407685048602
487,382,12,8.0,5.945420608606575,19.544820285692065,6.18826412308259,22.06807649071391
488,381,12,8.0,5.942799375126701,19.519221295943137,6.1903154058531475,22.090722034374522
489,376,12,8.0,5.929589143389895,19.390719429665317,6.192362489474872,22.11334438749598
490,396,12,8.0,5.981414211254481,19.8997487421324,6.194405391104672,22.135943621178654
